NORAD_CAT_ID,OBJECT_NUMBER,OBJECT_NAME,INTLDES,OBJECT_ID,RCS,RCS_SIZE,COUNTRY,MSG_EPOCH,DECAY_EPOCH,SOURCE,MSG_TYPE,PRECEDENCE
52424,52424,OBJECT AG,2022-047AG,2022-047AG,0,MEDIUM,TBD,7/21/2024 7:14,7/25/2024 6:41,TIP_msg,Prediction,3
50810,50810,STARLINK-3348,2022-001H,2022-001H,0,LARGE,US,7/25/2024 1:56,7/25/2024 3:58,TIP_msg,Prediction,3
50810,50810,STARLINK-3348,2022-001H,2022-001H,0,LARGE,US,7/25/2024 4:43,7/25/2024 3:35,TIP_msg,Prediction,3
52424,52424,OBJECT AG,2022-047AG,2022-047AG,0,MEDIUM,TBD,7/22/2024 5:48,7/25/2024 3:03,TIP_msg,Prediction,3
37159,37159,H-2A R/B,2010-045B,2010-045B,0,LARGE,JPN,7/23/2024 3:01,7/25/2024 21:40,TIP_msg,Prediction,3
52424,52424,OBJECT AG,2022-047AG,2022-047AG,0,MEDIUM,TBD,7/24/2024 13:46,7/25/2024 1:46,TIP_msg,Prediction,3
52424,52424,OBJECT AG,2022-047AG,2022-047AG,0,MEDIUM,TBD,7/24/2024 19:45,7/25/2024 1:38,TIP_msg,Prediction,3
52424,52424,OBJECT AG,2022-047AG,2022-047AG,0,MEDIUM,TBD,7/25/2024 6:16,7/25/2024 1:25,TIP_msg,Prediction,3
52424,52424,OBJECT AG,2022-047AG,2022-047AG,0,MEDIUM,TBD,7/24/2024 23:36,7/25/2024 1:25,TIP_msg,Prediction,3
55701,55701,STARLINK-30065,2023-026G,2023-026G,0,LARGE,US,7/24/2024 19:11,7/25/2024 18:39,TIP_msg,Prediction,3
55701,55701,STARLINK-30065,2023-026G,2023-026G,0,LARGE,US,7/25/2024 7:47,7/25/2024 10:11,TIP_msg,Prediction,3
55701,55701,STARLINK-30065,2023-026G,2023-026G,0,LARGE,US,7/25/2024 3:45,7/25/2024 10:11,TIP_msg,Prediction,3
55701,55701,STARLINK-30065,2023-026G,2023-026G,0,LARGE,US,7/25/2024 2:23,7/25/2024 10:10,TIP_msg,Prediction,3
12755,12755,COSMOS 1275 DEB,1981-053CY,1981-053CY,0,SMALL,CIS,7/17/2024 20:36,7/25/2024 0:00,60day_msg,Prediction,4
13479,13479,COSMOS 1275 DEB,1981-053FZ,1981-053FZ,0,SMALL,CIS,2/1/2025 17:22,7/25/2024 0:00,satcat,Historical,1
13479,13479,COSMOS 1275 DEB,1981-053FZ,1981-053FZ,0,SMALL,CIS,7/31/2024 4:55,7/25/2024 0:00,decay_msg,Historical,2
13479,13479,COSMOS 1275 DEB,1981-053FZ,1981-053FZ,0,SMALL,CIS,7/17/2024 20:36,7/25/2024 0:00,60day_msg,Prediction,4
14819,14819,COSMOS 1544,1984-027A,1984-027A,0,LARGE,CIS,7/10/2024 23:09,7/25/2024 0:00,60day_msg,Prediction,4
27751,27751,SL-16 DEB,1992-093JN,1992-093JN,0,SMALL,CIS,7/4/2024 4:07,7/25/2024 0:00,60day_msg,Prediction,4
37413,37413,FENGYUN 1C DEB,1999-025EGF,1999-025EGF,0,SMALL,PRC,5/29/2024 22:24,7/25/2024 0:00,60day_msg,Prediction,4
38024,38024,IRIDIUM 33 DEB,1997-051YL,1997-051YL,0,SMALL,US,4/9/2025 19:42,7/25/2024 0:00,satcat,Historical,1
43426,43426,CZ-2D DEB,2015-078B,2015-078B,0,SMALL,PRC,7/17/2024 20:36,7/25/2024 0:00,60day_msg,Prediction,4
47961,47961,3B5GSAT,2021-022AF,2021-022AF,0,SMALL,UK,2/1/2025 17:22,7/25/2024 0:00,satcat,Historical,1
47961,47961,3B5GSAT,2021-022AF,2021-022AF,0,SMALL,UK,7/31/2024 4:55,7/25/2024 0:00,decay_msg,Historical,2
47961,47961,3B5GSAT,2021-022AF,2021-022AF,0,SMALL,UK,7/17/2024 20:36,7/25/2024 0:00,60day_msg,Prediction,4
48901,48901,TROPICS PATHFINDER,2021-059Y,2021-059Y,0,MEDIUM,US,7/17/2024 20:36,7/25/2024 0:00,60day_msg,Prediction,4
50810,50810,STARLINK-3348,2022-001H,2022-001H,0,LARGE,US,2/1/2025 17:22,7/25/2024 0:00,satcat,Historical,1
50810,50810,STARLINK-3348,2022-001H,2022-001H,0,LARGE,US,7/25/2024 5:09,7/25/2024 0:00,decay_msg,Historical,2
51797,51797,STARLINK-3627,2022-017AF,2022-017AF,0,LARGE,US,6/26/2024 5:47,7/25/2024 0:00,60day_msg,Prediction,4
52424,52424,OBJECT AG,2022-047AG,2022-047AG,0,MEDIUM,TBD,2/1/2025 17:22,7/25/2024 0:00,satcat,Historical,1
52424,52424,OBJECT AG,2022-047AG,2022-047AG,0,MEDIUM,TBD,7/25/2024 8:12,7/25/2024 0:00,decay_msg,Historical,2
55701,55701,STARLINK-30065,2023-026G,2023-026G,0,LARGE,US,2/1/2025 17:22,7/25/2024 0:00,satcat,Historical,1
55701,55701,STARLINK-30065,2023-026G,2023-026G,0,LARGE,US,7/25/2024 15:29,7/25/2024 0:00,decay_msg,Historical,2
55705,55705,STARLINK-30057,2023-026L,2023-026L,0,LARGE,US,2/1/2025 17:22,7/25/2024 0:00,satcat,Historical,1
55705,55705,STARLINK-30057,2023-026L,2023-026L,0,LARGE,US,7/25/2024 10:13,7/25/2024 0:00,decay_msg,Historical,2
55712,55712,STARLINK-30037,2023-026T,2023-026T,0,LARGE,US,2/1/2025 17:22,7/25/2024 0:00,satcat,Historical,1
55712,55712,STARLINK-30037,2023-026T,2023-026T,0,LARGE,US,7/25/2024 8:10,7/25/2024 0:00,decay_msg,Historical,2
55713,55713,STARLINK-30063,2023-026U,2023-026U,0,LARGE,US,2/1/2025 17:22,7/25/2024 0:00,satcat,Historical,1
55713,55713,STARLINK-30063,2023-026U,2023-026U,0,LARGE,US,7/25/2024 10:15,7/25/2024 0:00,decay_msg,Historical,2
58144,58144,CZ-2D DEB,2023-163D,2023-163D,0,LARGE,PRC,7/10/2024 23:09,7/25/2024 0:00,60day_msg,Prediction,4
58144,58144,CZ-2D DEB,2023-163D,2023-163D,0,LARGE,PRC,7/4/2024 4:07,7/25/2024 0:00,60day_msg,Prediction,4
55705,55705,STARLINK-30057,2023-026L,2023-026L,0,LARGE,US,7/25/2024 9:12,7/24/2024 8:49,TIP_msg,Prediction,3
55712,55712,STARLINK-30037,2023-026T,2023-026T,0,LARGE,US,7/25/2024 6:17,7/24/2024 2:09,TIP_msg,Prediction,3
52424,52424,OBJECT AG,2022-047AG,2022-047AG,0,MEDIUM,TBD,7/23/2024 23:22,7/24/2024 23:51,TIP_msg,Prediction,3
52424,52424,OBJECT AG,2022-047AG,2022-047AG,0,MEDIUM,TBD,7/22/2024 22:57,7/24/2024 22:35,TIP_msg,Prediction,3
14819,14819,COSMOS 1544,1984-027A,1984-027A,0,LARGE,CIS,7/22/2024 2:46,7/24/2024 1:31,TIP_msg,Prediction,3
55707,55707,STARLINK-30060,2023-026N,2023-026N,0,LARGE,US,7/24/2024 23:08,7/24/2024 19:34,TIP_msg,Prediction,3
55701,55701,STARLINK-30065,2023-026G,2023-026G,0,LARGE,US,7/23/2024 20:05,7/24/2024 15:48,TIP_msg,Prediction,3
55713,55713,STARLINK-30063,2023-026U,2023-026U,0,LARGE,US,7/25/2024 9:38,7/24/2024 10:22,TIP_msg,Prediction,3
4206,4206,THORAD AGENA D DEB,1969-082BV,1969-082BV,0,MEDIUM,US,7/10/2024 23:09,7/24/2024 0:00,60day_msg,Prediction,4
4206,4206,THORAD AGENA D DEB,1969-082BV,1969-082BV,0,MEDIUM,US,6/19/2024 1:55,7/24/2024 0:00,60day_msg,Prediction,4
14819,14819,COSMOS 1544,1984-027A,1984-027A,0,LARGE,CIS,7/4/2024 4:07,7/24/2024 0:00,60day_msg,Prediction,4
26416,26416,CZ-4 DEB,1999-057JM,1999-057JM,0,SMALL,PRC,6/6/2024 6:29,7/24/2024 0:00,60day_msg,Prediction,4
30554,30554,FENGYUN 1C DEB,1999-025AKU,1999-025AKU,0,SMALL,PRC,2/1/2025 17:22,7/24/2024 0:00,satcat,Historical,1
30554,30554,FENGYUN 1C DEB,1999-025AKU,1999-025AKU,0,SMALL,PRC,7/31/2024 4:55,7/24/2024 0:00,decay_msg,Historical,2
31953,31953,FENGYUN 1C DEB,1999-025CNE,1999-025CNE,0,SMALL,PRC,8/16/2024 18:05,7/24/2024 0:00,satcat,Historical,1
31953,31953,FENGYUN 1C DEB,1999-025CNE,1999-025CNE,0,SMALL,PRC,8/16/2024 2:13,7/24/2024 0:00,decay_msg,Historical,2
37159,37159,H-2A R/B,2010-045B,2010-045B,0,LARGE,JPN,7/10/2024 23:09,7/24/2024 0:00,60day_msg,Prediction,4
41171,41171,VELOX 2,2015-077F,2015-077F,0,MEDIUM,SING,7/10/2024 23:09,7/24/2024 0:00,60day_msg,Prediction,4
41171,41171,VELOX 2,2015-077F,2015-077F,0,MEDIUM,SING,7/4/2024 4:07,7/24/2024 0:00,60day_msg,Prediction,4
43690,43690,CICERO 10,2018-088A,2018-088A,0,MEDIUM,US,6/6/2024 6:29,7/24/2024 0:00,60day_msg,Prediction,4
45980,45980,FREGAT DEB,2011-037GM,2011-037GM,0,SMALL,CIS,7/4/2024 4:07,7/24/2024 0:00,60day_msg,Prediction,4
47181,47181,STARLINK-1927,2020-088BM,2020-088BM,0,LARGE,US,6/26/2024 5:47,7/24/2024 0:00,60day_msg,Prediction,4
49789,49789,COSMOS 1408 DEB,1982-092JF,1982-092JF,0,MEDIUM,CIS,6/19/2024 1:55,7/24/2024 0:00,60day_msg,Prediction,4
55707,55707,STARLINK-30060,2023-026N,2023-026N,0,LARGE,US,2/1/2025 17:22,7/24/2024 0:00,satcat,Historical,1
55707,55707,STARLINK-30060,2023-026N,2023-026N,0,LARGE,US,7/24/2024 23:43,7/24/2024 0:00,decay_msg,Historical,2
59047,59047,COSMOS 2428 DEB,2007-029T,2007-029T,0,SMALL,CIS,7/31/2024 17:28,7/24/2024 0:00,satcat,Historical,1
59047,59047,COSMOS 2428 DEB,2007-029T,2007-029T,0,SMALL,CIS,7/31/2024 4:55,7/24/2024 0:00,decay_msg,Historical,2
56303,56303,STARLINK-30097,2023-056T,2023-056T,0,LARGE,US,7/21/2024 9:17,7/23/2024 9:43,TIP_msg,Prediction,3
51797,51797,STARLINK-3627,2022-017AF,2022-017AF,0,LARGE,US,7/21/2024 8:20,7/23/2024 8:01,TIP_msg,Prediction,3
56303,56303,STARLINK-30097,2023-056T,2023-056T,0,LARGE,US,7/22/2024 8:48,7/23/2024 7:56,TIP_msg,Prediction,3
58144,58144,CZ-2D DEB,2023-163D,2023-163D,0,LARGE,PRC,7/22/2024 7:13,7/23/2024 7:31,TIP_msg,Prediction,3
56303,56303,STARLINK-30097,2023-056T,2023-056T,0,LARGE,US,7/20/2024 7:14,7/23/2024 7:10,TIP_msg,Prediction,3
56303,56303,STARLINK-30097,2023-056T,2023-056T,0,LARGE,US,7/19/2024 8:35,7/23/2024 7:10,TIP_msg,Prediction,3
56303,56303,STARLINK-30097,2023-056T,2023-056T,0,LARGE,US,7/23/2024 0:37,7/23/2024 7:06,TIP_msg,Prediction,3
56303,56303,STARLINK-30097,2023-056T,2023-056T,0,LARGE,US,7/22/2024 19:21,7/23/2024 7:03,TIP_msg,Prediction,3
51797,51797,STARLINK-3627,2022-017AF,2022-017AF,0,LARGE,US,7/22/2024 7:41,7/23/2024 6:51,TIP_msg,Prediction,3
60229,60229,RESURS P1 DEB,2013-030T,2013-030T,0,SMALL,CIS,7/22/2024 7:50,7/23/2024 6:49,TIP_msg,Prediction,3
51797,51797,STARLINK-3627,2022-017AF,2022-017AF,0,LARGE,US,7/20/2024 6:00,7/23/2024 6:26,TIP_msg,Prediction,3
58144,58144,CZ-2D DEB,2023-163D,2023-163D,0,LARGE,PRC,7/22/2024 19:10,7/23/2024 6:02,TIP_msg,Prediction,3
58144,58144,CZ-2D DEB,2023-163D,2023-163D,0,LARGE,PRC,7/22/2024 23:32,7/23/2024 6:01,TIP_msg,Prediction,3
60229,60229,RESURS P1 DEB,2013-030T,2013-030T,0,SMALL,CIS,7/22/2024 23:20,7/23/2024 5:50,TIP_msg,Prediction,3
60229,60229,RESURS P1 DEB,2013-030T,2013-030T,0,SMALL,CIS,7/22/2024 18:11,7/23/2024 5:49,TIP_msg,Prediction,3
58144,58144,CZ-2D DEB,2023-163D,2023-163D,0,LARGE,PRC,7/23/2024 3:53,7/23/2024 5:10,TIP_msg,Prediction,3
60229,60229,RESURS P1 DEB,2013-030T,2013-030T,0,SMALL,CIS,7/23/2024 9:25,7/23/2024 4:51,TIP_msg,Prediction,3
60229,60229,RESURS P1 DEB,2013-030T,2013-030T,0,SMALL,CIS,7/23/2024 4:06,7/23/2024 4:51,TIP_msg,Prediction,3
58144,58144,CZ-2D DEB,2023-163D,2023-163D,0,LARGE,PRC,7/21/2024 4:26,7/23/2024 4:50,TIP_msg,Prediction,3
60229,60229,RESURS P1 DEB,2013-030T,2013-030T,0,SMALL,CIS,7/20/2024 6:09,7/23/2024 4:32,TIP_msg,Prediction,3
58144,58144,CZ-2D DEB,2023-163D,2023-163D,0,LARGE,PRC,7/20/2024 4:21,7/23/2024 4:29,TIP_msg,Prediction,3
58144,58144,CZ-2D DEB,2023-163D,2023-163D,0,LARGE,PRC,7/23/2024 9:57,7/23/2024 4:26,TIP_msg,Prediction,3
51797,51797,STARLINK-3627,2022-017AF,2022-017AF,0,LARGE,US,7/19/2024 7:19,7/23/2024 3:45,TIP_msg,Prediction,3
60229,60229,RESURS P1 DEB,2013-030T,2013-030T,0,SMALL,CIS,7/21/2024 4:06,7/23/2024 3:26,TIP_msg,Prediction,3
58144,58144,CZ-2D DEB,2023-163D,2023-163D,0,LARGE,PRC,7/19/2024 5:07,7/23/2024 3:06,TIP_msg,Prediction,3
14819,14819,COSMOS 1544,1984-027A,1984-027A,0,LARGE,CIS,7/20/2024 22:30,7/23/2024 22:58,TIP_msg,Prediction,3
14819,14819,COSMOS 1544,1984-027A,1984-027A,0,LARGE,CIS,7/22/2024 22:01,7/23/2024 21:54,TIP_msg,Prediction,3
14819,14819,COSMOS 1544,1984-027A,1984-027A,0,LARGE,CIS,7/23/2024 9:32,7/23/2024 21:09,TIP_msg,Prediction,3
14819,14819,COSMOS 1544,1984-027A,1984-027A,0,LARGE,CIS,7/23/2024 14:53,7/23/2024 21:04,TIP_msg,Prediction,3
14819,14819,COSMOS 1544,1984-027A,1984-027A,0,LARGE,CIS,7/23/2024 18:55,7/23/2024 20:41,TIP_msg,Prediction,3
14819,14819,COSMOS 1544,1984-027A,1984-027A,0,LARGE,CIS,7/23/2024 22:10,7/23/2024 20:33,TIP_msg,Prediction,3
56303,56303,STARLINK-30097,2023-056T,2023-056T,0,LARGE,US,7/23/2024 2:22,7/23/2024 1:01,TIP_msg,Prediction,3
14819,14819,COSMOS 1544,1984-027A,1984-027A,0,LARGE,CIS,7/19/2024 18:44,7/23/2024 17:33,TIP_msg,Prediction,3
4206,4206,THORAD AGENA D DEB,1969-082BV,1969-082BV,0,MEDIUM,US,7/4/2024 4:07,7/23/2024 0:00,60day_msg,Prediction,4
14819,14819,COSMOS 1544,1984-027A,1984-027A,0,LARGE,CIS,2/1/2025 17:22,7/23/2024 0:00,satcat,Historical,1
14819,14819,COSMOS 1544,1984-027A,1984-027A,0,LARGE,CIS,7/23/2024 22:35,7/23/2024 0:00,decay_msg,Historical,2
14819,14819,COSMOS 1544,1984-027A,1984-027A,0,LARGE,CIS,7/17/2024 20:36,7/23/2024 0:00,60day_msg,Prediction,4
30554,30554,FENGYUN 1C DEB,1999-025AKU,1999-025AKU,0,SMALL,PRC,7/17/2024 20:36,7/23/2024 0:00,60day_msg,Prediction,4
31953,31953,FENGYUN 1C DEB,1999-025CNE,1999-025CNE,0,SMALL,PRC,7/17/2024 20:36,7/23/2024 0:00,60day_msg,Prediction,4
35253,35253,METEOR 2-5 DEB,1979-095U,1979-095U,0,SMALL,CIS,6/26/2024 5:47,7/23/2024 0:00,60day_msg,Prediction,4
35955,35955,ARIANE 40 DEB,1993-061K,1993-061K,0,SMALL,FR,2/1/2025 17:22,7/23/2024 0:00,satcat,Historical,1
38814,38814,FENGYUN 1C DEB,1999-025EVE,1999-025EVE,0,SMALL,PRC,1/22/2025 17:18,7/23/2024 0:00,satcat,Historical,1
40694,40694,FENGYUN 1C DEB,1999-025EXA,1999-025EXA,0,SMALL,PRC,4/9/2025 19:42,7/23/2024 0:00,satcat,Historical,1
45574,45574,STARLINK-1324,2020-025AV,2020-025AV,0,LARGE,US,7/4/2024 4:07,7/23/2024 0:00,60day_msg,Prediction,4
45980,45980,FREGAT DEB,2011-037GM,2011-037GM,0,SMALL,CIS,7/10/2024 23:09,7/23/2024 0:00,60day_msg,Prediction,4
47396,47396,STARLINK-2118,2021-005AZ,2021-005AZ,0,LARGE,US,6/6/2024 6:29,7/23/2024 0:00,60day_msg,Prediction,4
49840,49840,COSMOS 1408 DEB,1982-092KX,1982-092KX,0,SMALL,CIS,7/10/2024 23:09,7/23/2024 0:00,60day_msg,Prediction,4
49840,49840,COSMOS 1408 DEB,1982-092KX,1982-092KX,0,SMALL,CIS,7/4/2024 4:07,7/23/2024 0:00,60day_msg,Prediction,4
51797,51797,STARLINK-3627,2022-017AF,2022-017AF,0,LARGE,US,7/23/2024 17:27,7/23/2024 0:00,satcat,Historical,1
51797,51797,STARLINK-3627,2022-017AF,2022-017AF,0,LARGE,US,7/23/2024 1:35,7/23/2024 0:00,decay_msg,Historical,2
52958,52958,FREGAT DEB,2011-037PM,2011-037PM,0,SMALL,CIS,6/13/2024 3:48,7/23/2024 0:00,60day_msg,Prediction,4
56303,56303,STARLINK-30097,2023-056T,2023-056T,0,LARGE,US,7/23/2024 17:27,7/23/2024 0:00,satcat,Historical,1
56303,56303,STARLINK-30097,2023-056T,2023-056T,0,LARGE,US,7/23/2024 4:24,7/23/2024 0:00,decay_msg,Historical,2
57281,57281,COSMOS 1408 DEB,1982-092CCB,1982-092CCB,0,MEDIUM,CIS,1/1/2025 23:48,7/23/2024 0:00,satcat,Historical,1
58144,58144,CZ-2D DEB,2023-163D,2023-163D,0,LARGE,PRC,7/27/2024 20:05,7/23/2024 0:00,satcat,Historical,1
58144,58144,CZ-2D DEB,2023-163D,2023-163D,0,LARGE,PRC,7/23/2024 10:21,7/23/2024 0:00,decay_msg,Historical,2
58344,58344,PICO-01C008,2023-174CS,2023-174CS,0,SMALL,IT,7/29/2024 19:26,7/23/2024 0:00,satcat,Historical,1
60229,60229,RESURS P1 DEB,2013-030T,2013-030T,0,SMALL,CIS,2/1/2025 17:22,7/23/2024 0:00,satcat,Historical,1
60229,60229,RESURS P1 DEB,2013-030T,2013-030T,0,SMALL,CIS,7/23/2024 9:48,7/23/2024 0:00,decay_msg,Historical,2
58198,58198,SZ-16 MODULE,2023-077G,2023-077G,0,LARGE,PRC,7/18/2024 2:36,7/22/2024 3:04,TIP_msg,Prediction,3
51797,51797,STARLINK-3627,2022-017AF,2022-017AF,0,LARGE,US,7/22/2024 17:36,7/22/2024 21:21,TIP_msg,Prediction,3
51797,51797,STARLINK-3627,2022-017AF,2022-017AF,0,LARGE,US,7/23/2024 1:25,7/22/2024 20:16,TIP_msg,Prediction,3
51797,51797,STARLINK-3627,2022-017AF,2022-017AF,0,LARGE,US,7/22/2024 19:03,7/22/2024 20:16,TIP_msg,Prediction,3
45574,45574,STARLINK-1324,2020-025AV,2020-025AV,0,LARGE,US,7/18/2024 15:55,7/22/2024 16:16,TIP_msg,Prediction,3
45574,45574,STARLINK-1324,2020-025AV,2020-025AV,0,LARGE,US,7/19/2024 15:44,7/22/2024 15:19,TIP_msg,Prediction,3
45574,45574,STARLINK-1324,2020-025AV,2020-025AV,0,LARGE,US,7/20/2024 14:56,7/22/2024 15:17,TIP_msg,Prediction,3
48307,48307,STARLINK-2528,2021-036AH,2021-036AH,0,LARGE,US,7/19/2024 0:05,7/22/2024 0:31,TIP_msg,Prediction,3
4206,4206,THORAD AGENA D DEB,1969-082BV,1969-082BV,0,MEDIUM,US,7/29/2024 19:26,7/22/2024 0:00,satcat,Historical,1
26416,26416,CZ-4 DEB,1999-057JM,1999-057JM,0,SMALL,PRC,6/13/2024 3:48,7/22/2024 0:00,60day_msg,Prediction,4
35600,35600,COSMOS 2251 DEB,1993-036AMT,1993-036AMT,0,SMALL,CIS,4/9/2025 19:42,7/22/2024 0:00,satcat,Historical,1
35955,35955,ARIANE 40 DEB,1993-061K,1993-061K,0,SMALL,FR,7/17/2024 20:36,7/22/2024 0:00,60day_msg,Prediction,4
41171,41171,VELOX 2,2015-077F,2015-077F,0,MEDIUM,SING,7/29/2024 19:26,7/22/2024 0:00,satcat,Historical,1
41171,41171,VELOX 2,2015-077F,2015-077F,0,MEDIUM,SING,7/27/2024 2:53,7/22/2024 0:00,decay_msg,Historical,2
41171,41171,VELOX 2,2015-077F,2015-077F,0,MEDIUM,SING,7/17/2024 20:36,7/22/2024 0:00,60day_msg,Prediction,4
45574,45574,STARLINK-1324,2020-025AV,2020-025AV,0,LARGE,US,6/26/2024 5:47,7/22/2024 0:00,60day_msg,Prediction,4
47396,47396,STARLINK-2118,2021-005AZ,2021-005AZ,0,LARGE,US,6/26/2024 5:47,7/22/2024 0:00,60day_msg,Prediction,4
47581,47581,STARLINK-1984,2021-009AK,2021-009AK,0,LARGE,US,6/6/2024 6:29,7/22/2024 0:00,60day_msg,Prediction,4
48005,48005,STARLINK-2254,2021-024AE,2021-024AE,0,LARGE,US,6/19/2024 1:55,7/22/2024 0:00,60day_msg,Prediction,4
48307,48307,STARLINK-2528,2021-036AH,2021-036AH,0,LARGE,US,7/27/2024 20:05,7/22/2024 0:00,satcat,Historical,1
48307,48307,STARLINK-2528,2021-036AH,2021-036AH,0,LARGE,US,7/22/2024 4:16,7/22/2024 0:00,decay_msg,Historical,2
49789,49789,COSMOS 1408 DEB,1982-092JF,1982-092JF,0,MEDIUM,CIS,7/10/2024 23:09,7/22/2024 0:00,60day_msg,Prediction,4
49789,49789,COSMOS 1408 DEB,1982-092JF,1982-092JF,0,MEDIUM,CIS,7/4/2024 4:07,7/22/2024 0:00,60day_msg,Prediction,4
49840,49840,COSMOS 1408 DEB,1982-092KX,1982-092KX,0,SMALL,CIS,7/29/2024 19:26,7/22/2024 0:00,satcat,Historical,1
51483,51483,DELTA 4 DEB,2018-005E,2018-005E,0,SMALL,US,7/10/2024 23:09,7/22/2024 0:00,60day_msg,Prediction,4
51483,51483,DELTA 4 DEB,2018-005E,2018-005E,0,SMALL,US,7/4/2024 4:07,7/22/2024 0:00,60day_msg,Prediction,4
51797,51797,STARLINK-3627,2022-017AF,2022-017AF,0,LARGE,US,7/10/2024 23:09,7/22/2024 0:00,60day_msg,Prediction,4
58198,58198,SZ-16 MODULE,2023-077G,2023-077G,0,LARGE,PRC,7/22/2024 20:20,7/22/2024 0:00,satcat,Historical,1
58198,58198,SZ-16 MODULE,2023-077G,2023-077G,0,LARGE,PRC,7/22/2024 2:37,7/22/2024 0:00,decay_msg,Historical,2
48307,48307,STARLINK-2528,2021-036AH,2021-036AH,0,LARGE,US,7/21/2024 11:31,7/21/2024 23:41,TIP_msg,Prediction,3
48307,48307,STARLINK-2528,2021-036AH,2021-036AH,0,LARGE,US,7/21/2024 17:21,7/21/2024 23:36,TIP_msg,Prediction,3
48307,48307,STARLINK-2528,2021-036AH,2021-036AH,0,LARGE,US,7/19/2024 23:41,7/21/2024 23:32,TIP_msg,Prediction,3
48307,48307,STARLINK-2528,2021-036AH,2021-036AH,0,LARGE,US,7/20/2024 23:41,7/21/2024 23:30,TIP_msg,Prediction,3
58198,58198,SZ-16 MODULE,2023-077G,2023-077G,0,LARGE,PRC,7/18/2024 23:17,7/21/2024 23:30,TIP_msg,Prediction,3
58198,58198,SZ-16 MODULE,2023-077G,2023-077G,0,LARGE,PRC,7/19/2024 22:08,7/21/2024 22:43,TIP_msg,Prediction,3
58198,58198,SZ-16 MODULE,2023-077G,2023-077G,0,LARGE,PRC,7/20/2024 21:21,7/21/2024 21:46,TIP_msg,Prediction,3
58198,58198,SZ-16 MODULE,2023-077G,2023-077G,0,LARGE,PRC,7/22/2024 1:20,7/21/2024 21:42,TIP_msg,Prediction,3
58198,58198,SZ-16 MODULE,2023-077G,2023-077G,0,LARGE,PRC,7/21/2024 19:01,7/21/2024 21:22,TIP_msg,Prediction,3
58198,58198,SZ-16 MODULE,2023-077G,2023-077G,0,LARGE,PRC,7/21/2024 14:38,7/21/2024 21:06,TIP_msg,Prediction,3
58198,58198,SZ-16 MODULE,2023-077G,2023-077G,0,LARGE,PRC,7/21/2024 8:47,7/21/2024 21:00,TIP_msg,Prediction,3
48307,48307,STARLINK-2528,2021-036AH,2021-036AH,0,LARGE,US,7/22/2024 4:01,7/21/2024 20:39,TIP_msg,Prediction,3
48661,48661,STARLINK-2708,2021-044Z,2021-044Z,0,LARGE,US,7/17/2024 19:52,7/21/2024 19:33,TIP_msg,Prediction,3
48661,48661,STARLINK-2708,2021-044Z,2021-044Z,0,LARGE,US,7/20/2024 18:34,7/21/2024 19:03,TIP_msg,Prediction,3
48661,48661,STARLINK-2708,2021-044Z,2021-044Z,0,LARGE,US,7/21/2024 6:37,7/21/2024 18:51,TIP_msg,Prediction,3
48661,48661,STARLINK-2708,2021-044Z,2021-044Z,0,LARGE,US,7/18/2024 19:32,7/21/2024 18:32,TIP_msg,Prediction,3
48661,48661,STARLINK-2708,2021-044Z,2021-044Z,0,LARGE,US,7/21/2024 12:32,7/21/2024 18:13,TIP_msg,Prediction,3
48661,48661,STARLINK-2708,2021-044Z,2021-044Z,0,LARGE,US,7/21/2024 15:37,7/21/2024 18:06,TIP_msg,Prediction,3
48661,48661,STARLINK-2708,2021-044Z,2021-044Z,0,LARGE,US,7/21/2024 22:32,7/21/2024 18:02,TIP_msg,Prediction,3
48661,48661,STARLINK-2708,2021-044Z,2021-044Z,0,LARGE,US,7/19/2024 18:38,7/21/2024 17:58,TIP_msg,Prediction,3
4206,4206,THORAD AGENA D DEB,1969-082BV,1969-082BV,0,MEDIUM,US,7/17/2024 20:36,7/21/2024 0:00,60day_msg,Prediction,4
27751,27751,SL-16 DEB,1992-093JN,1992-093JN,0,SMALL,CIS,7/29/2024 19:26,7/21/2024 0:00,satcat,Historical,1
27751,27751,SL-16 DEB,1992-093JN,1992-093JN,0,SMALL,CIS,7/27/2024 3:00,7/21/2024 0:00,decay_msg,Historical,2
27751,27751,SL-16 DEB,1992-093JN,1992-093JN,0,SMALL,CIS,7/17/2024 20:36,7/21/2024 0:00,60day_msg,Prediction,4
34643,34643,IRIDIUM 33 DEB,1997-051JU,1997-051JU,0,SMALL,US,7/10/2024 23:09,7/21/2024 0:00,60day_msg,Prediction,4
34643,34643,IRIDIUM 33 DEB,1997-051JU,1997-051JU,0,SMALL,US,7/4/2024 4:07,7/21/2024 0:00,60day_msg,Prediction,4
37088,37088,COSMOS 2251 DEB,1993-036BFJ,1993-036BFJ,0,SMALL,CIS,6/6/2024 6:29,7/21/2024 0:00,60day_msg,Prediction,4
37413,37413,FENGYUN 1C DEB,1999-025EGF,1999-025EGF,0,SMALL,PRC,6/13/2024 3:48,7/21/2024 0:00,60day_msg,Prediction,4
39369,39369,DANDE DEB (LAB),2013-055AC,2013-055AC,0,MEDIUM,US,5/29/2024 22:24,7/21/2024 0:00,60day_msg,Prediction,4
39369,39369,DANDE DEB (LAB),2013-055AC,2013-055AC,0,MEDIUM,US,5/22/2024 1:29,7/21/2024 0:00,60day_msg,Prediction,4
