OBJECT_NAME,OBJECT_ID,EPOCH,MEAN_MOTION,ECCENTRICITY,INCLINATION,RA_OF_ASC_NODE,ARG_OF_PERICENTER,MEAN_ANOMALY,EPHEMERIS_TYPE,CLASSIFICATION_TYPE,NORAD_CAT_ID,ELEMENT_SET_NO,REV_AT_EPOCH,BSTAR,MEAN_MOTION_DOT,MEAN_MOTION_DDOT
STARLINK-5715,2023-020AW,2025-07-20T15:40:02.155008,15.02536756,.000125,43.0029,172.6032,282.5984,77.4719,0,U,55613,999,13416,.17633E-4,.35E-6,0
STARLINK-5714,2023-020AX,2025-07-21T05:57:01.882944,15.02575661,.0001068,43.0024,156.2829,288.2474,71.8252,0,U,55614,999,13440,.11481E-3,.1349E-4,0
STARLINK-5712,2023-020AY,2025-07-21T04:09:53.287488,15.02534594,.0001275,43.0030,169.6299,273.4754,86.5942,0,U,55615,999,13424,.71582E-4,.763E-5,0
STARLINK-5710,2023-020AZ,2025-07-20T15:11:16.118880,15.02535141,.0001077,43.0023,172.4525,283.4104,76.6618,0,U,55616,999,13416,.23753E-4,.117E-5,0
STARLINK-5721,2023-020BA,2025-07-21T07:16:32.862432,15.02532889,.0001142,43.0019,168.8820,293.0830,66.9892,0,U,55617,999,13426,.21247E-4,.83E-6,0
STARLINK-5717,2023-020BB,2025-07-20T15:09:40.248576,15.02536024,.0001094,43.0028,172.4441,280.0903,79.9816,0,U,55618,999,13416,.59906E-4,.606E-5,0
STARLINK-5720,2023-020BC,2025-07-20T23:03:32.425344,15.02528596,.0001193,43.0026,170.6126,278.8171,81.2536,0,U,55619,999,13421,.59684E-4,.603E-5,0
STARLINK-5718,2023-020BD,2025-07-20T15:00:05.125248,15.02531847,.0001091,43.0023,172.3919,270.3894,89.6823,0,U,55620,999,13416,-.16331E-4,-.424E-5,0
STARLINK-5709,2023-020BE,2025-07-20T23:14:42.291456,15.02533983,.0001096,43.0027,170.6714,289.7243,70.3481,0,U,55621,999,13421,.19788E-4,.64E-6,0
STARLINK-5702,2023-020BF,2025-07-20T22:55:31.387296,15.02536062,.0001072,43.0027,170.5723,289.4408,70.6319,0,U,55622,999,13421,.24821E-4,.132E-5,0
STARLINK-5698,2023-020BG,2025-07-21T08:23:30.406272,15.02532358,.0001242,43.0028,168.3690,277.4672,82.6029,0,U,55623,999,13427,.85312E-6,-.192E-5,0
STARLINK-5484,2023-021A,2025-07-21T08:23:59.081568,14.98329929,.0002775,70.0000,67.8328,268.9907,91.0935,0,U,55628,999,13334,.95629E-5,.21E-6,0
STARLINK-5497,2023-021B,2025-07-20T22:53:12.599520,14.98317113,.0002912,69.9998,68.8586,269.3591,90.7234,0,U,55629,999,13358,-.14854E-3,-.1864E-4,0
STARLINK-5303,2023-021C,2025-07-21T08:17:58.296768,14.98329626,.0002872,69.9998,67.8177,269.4489,90.6341,0,U,55630,999,13334,.12549E-4,.57E-6,0
STARLINK-5558,2023-021D,2025-07-20T22:05:05.821728,14.98332460,.0002785,69.9998,68.7372,270.2332,89.8508,0,U,55631,999,13358,.22417E-4,.175E-5,0
STARLINK-5546,2023-021E,2025-07-20T22:00:01.999584,14.98326176,.0002755,70.0018,68.8471,273.9700,337.1142,0,U,55632,999,576,.7959E-3,.9415E-4,0
STARLINK-5498,2023-021F,2025-07-21T01:35:24.323136,14.98330644,.0002792,70.0004,68.4440,272.5438,87.5402,0,U,55633,999,13330,-.18947E-3,-.2353E-4,0
STARLINK-5500,2023-021G,2025-07-21T01:41:38.945760,14.98332044,.0002732,70.0000,68.4612,271.4597,88.6249,0,U,55634,999,13330,.78508E-5,.1E-7,0
STARLINK-5495,2023-021H,2025-07-20T21:58:45.976224,14.98331128,.0002973,69.9999,48.8544,264.6795,95.4025,0,U,55635,999,13407,.36676E-4,.345E-5,0
STARLINK-5218,2023-021J,2025-07-21T01:23:22.576416,14.98332782,.0002977,69.9996,68.4158,268.7628,91.3190,0,U,55636,999,13330,.78436E-5,.1E-7,0
STARLINK-5062,2023-021K,2025-07-20T22:22:48.625536,14.98331077,.0002746,70.0000,48.9097,269.8649,90.2195,0,U,55637,999,13407,.23501E-4,.187E-5,0
STARLINK-5507,2023-021L,2025-07-21T07:53:55.777920,14.98327552,.0002887,69.9993,67.7575,270.5393,89.5435,0,U,55638,999,13334,-.57099E-4,-.774E-5,0
STARLINK-5508,2023-021M,2025-07-21T07:29:47.998176,14.98330168,.0002661,69.9999,47.8270,270.3561,89.7293,0,U,55639,999,13383,.11438E-4,.44E-6,0
STARLINK-5069,2023-021N,2025-07-20T21:46:44.751360,14.98331153,.0002861,69.9996,48.8199,269.0270,91.0561,0,U,55640,999,13407,.57959E-5,-.24E-6,0
STARLINK-5065,2023-021P,2025-07-20T22:28:49.304928,14.98330665,.0002907,70.0000,48.9209,270.3074,89.7752,0,U,55641,999,13407,.32167E-5,-.55E-6,0
STARLINK-5483,2023-021R,2025-07-20T22:40:50.454624,14.98332718,.0002599,69.9996,48.9468,269.5715,90.5147,0,U,55643,999,13407,.40671E-5,-.44E-6,0
STARLINK-5502,2023-021S,2025-07-20T22:10:47.913888,14.98336695,.0002069,69.9988,48.8812,235.5899,124.5065,0,U,55644,999,13407,-.24986E-3,-.3073E-4,0
STARLINK-5510,2023-021V,2025-07-20T22:58:50.252448,14.98329462,.0002908,69.9996,48.5926,268.8769,91.2057,0,U,55647,999,13378,-.24698E-4,-.388E-5,0
STARLINK-5501,2023-021W,2025-07-20T22:04:46.781760,14.98330478,.0002673,69.9998,48.8662,268.2262,91.8591,0,U,55648,999,13407,.53213E-4,.542E-5,0
STARLINK-5469,2023-021X,2025-07-21T00:46:59.856672,14.98328501,.000253,69.9996,48.4537,268.0859,92.0010,0,U,55649,999,13379,-.3796E-4,-.546E-5,0
STARLINK-5494,2023-021Y,2025-07-20T21:52:45.300288,14.98332497,.0002037,69.9997,48.8359,272.3706,87.7219,0,U,55650,999,13407,.18688E-4,.13E-5,0
STARLINK-5506,2023-021Z,2025-07-20T22:16:47.750016,14.98333468,.0002816,70.0000,48.8953,270.8275,89.2561,0,U,55651,999,13407,.50812E-4,.513E-5,0
STARLINK-5487,2023-021AA,2025-07-21T07:17:32.615808,14.98329574,.000279,69.9997,47.7961,267.4433,92.6407,0,U,55652,999,13383,.40349E-4,.388E-5,0
STARLINK-5067,2023-021AB,2025-07-20T22:52:49.676736,14.98330638,.0002256,69.9998,48.5816,271.4228,88.6672,0,U,55653,999,13378,-.33078E-4,-.488E-5,0
STARLINK-5070,2023-021AC,2025-07-20T22:34:49.560960,14.98334986,.00029,69.9997,48.9388,270.3080,89.7747,0,U,55654,999,13407,.60392E-4,.628E-5,0
STARLINK-5267,2023-021AD,2025-07-20T21:52:27.268608,14.98323560,.0002871,69.9999,28.9617,270.0423,90.0407,0,U,55655,999,13455,.57104E-4,.588E-5,0
STARLINK-5326,2023-021AE,2025-07-21T06:47:29.118624,14.98322050,.0003014,69.9996,47.7222,270.7375,89.3439,0,U,55656,999,13383,.59672E-4,.619E-5,0
STARLINK-5328,2023-021AF,2025-07-19T12:26:13.951392,14.97932291,.0003324,69.9992,32.5273,104.0739,256.0790,0,U,55657,999,13435,-.42312E-2,-.49711E-3,0
STARLINK-5307,2023-021AG,2025-07-20T21:28:43.156416,14.98327821,.0002844,69.9977,48.7757,269.6805,90.4028,0,U,55658,999,13377,-.33549E-4,-.493E-5,0
STARLINK-5477,2023-021AH,2025-07-20T21:58:27.122880,14.98327018,.0002863,70.0004,28.9774,267.6330,92.4501,0,U,55659,999,13455,-.31976E-4,-.474E-5,0
STARLINK-5467,2023-021AJ,2025-07-21T11:11:31.644672,14.98329847,.000293,70.0002,27.2947,268.8194,91.2629,0,U,55660,999,13435,.26591E-4,.224E-5,0
STARLINK-5475,2023-021AK,2025-07-21T05:35:04.917984,14.98316358,.0002915,70.0001,28.0762,267.2007,92.8819,0,U,55661,999,13431,.1015E-4,.28E-6,0
STARLINK-5479,2023-021AL,2025-07-20T21:44:03.043392,14.99131100,.0003034,69.9990,28.5623,273.5314,86.5498,0,U,55662,999,13457,-.18374E-4,-.318E-5,0
STARLINK-5473,2023-021AM,2025-07-21T05:23:02.931072,14.98334486,.000233,69.9994,28.0463,263.3980,96.6914,0,U,55663,999,13431,-.3566E-3,-.4346E-4,0
STARLINK-5480,2023-021AN,2025-07-20T21:46:25.922208,14.98324970,.0002953,69.9991,28.9457,267.6815,92.4006,0,U,55664,999,13456,-.53335E-4,-.729E-5,0
STARLINK-5474,2023-021AP,2025-07-20T22:52:30.324864,14.98330457,.0002871,69.9999,28.7057,268.8567,91.2263,0,U,55665,999,13457,-.49919E-5,-.153E-5,0
STARLINK-5456,2023-021AR,2025-07-20T22:34:28.380864,14.98330691,.0002519,70.0001,28.6623,270.6957,89.3914,0,U,55667,999,13457,.27395E-4,.234E-5,0
STARLINK-5455,2023-021AS,2025-07-20T21:40:25.165920,14.98325576,.0002819,69.9994,28.9313,267.2757,92.8079,0,U,55668,999,13426,-.52358E-4,-.718E-5,0
STARLINK-5459,2023-021AT,2025-07-20T11:52:13.874592,14.97892641,.0001807,69.9992,29.9136,130.0474,230.0844,0,U,55669,999,13449,-.47264E-2,-.55411E-3,0
STARLINK-5423,2023-021AU,2025-07-21T05:11:01.698432,14.98350031,.0003276,69.9996,28.0163,270.3717,89.7066,0,U,55670,999,13431,-.30165E-3,-.3692E-4,0
STARLINK-5460,2023-021AV,2025-07-20T22:16:43.097376,14.98328862,.0002979,70.0001,29.0095,268.6345,91.4473,0,U,55671,999,13456,-.19647E-4,-.327E-5,0
STARLINK-5463,2023-021AX,2025-07-20T22:40:29.036064,14.98329806,.0002874,69.9998,28.6740,269.9638,90.1192,0,U,55673,999,13457,.86024E-5,.1E-6,0
STARLINK-5462,2023-021AY,2025-07-21T11:17:32.530560,14.98329276,.0003085,70.0005,27.2993,267.0136,93.0670,0,U,55674,999,13435,-.14868E-4,-.27E-5,0
STARLINK-5232,2023-021AZ,2025-07-20T22:16:26.566464,14.98328090,.000284,69.9997,28.6188,268.9090,91.1744,0,U,55675,999,13457,.11276E-5,-.8E-6,0
STARLINK-5300,2023-021BA,2025-07-20T21:04:15.948768,14.98329261,.0002739,69.9997,8.9736,265.1620,94.9226,0,U,55676,999,13505,-.8247E-5,-.191E-5,0
STARLINK-5324,2023-021BB,2025-07-20T20:46:00.007968,14.98327857,.0002773,70.0003,8.9266,266.5509,93.5332,0,U,55677,999,13505,-.74844E-4,-.986E-5,0
STARLINK-5592,2023-028A,2025-07-20T22:35:50.043552,14.98326032,.0002877,70.0007,108.8933,268.9545,91.1285,0,U,55741,999,13151,.15045E-4,.87E-6,0
STARLINK-5594,2023-028B,2025-07-21T03:30:13.116960,14.98344781,.0003243,70.0001,108.4030,259.4054,100.6739,0,U,55742,999,13135,.15514E-3,.1759E-4,0
STARLINK-5602,2023-028C,2025-07-20T22:47:51.328896,14.98326512,.0002775,70.0005,108.9236,268.2170,91.8672,0,U,55743,999,13132,.47516E-4,.474E-5,0
STARLINK-5601,2023-028D,2025-07-21T08:00:01.999872,14.98347676,.0002923,70.0016,107.9307,265.4351,24.0307,0,U,55744,999,13137,-.42079E-2,-.49967E-3,0
STARLINK-5579,2023-028F,2025-07-21T10:48:50.494752,14.98330372,.0002941,70.0006,107.4596,269.1423,90.9399,0,U,55746,999,13140,-.42443E-6,-.98E-6,0
STARLINK-5539,2023-028G,2025-07-20T22:23:48.563808,14.98336659,.0002899,70.0013,108.8646,263.3012,96.7817,0,U,55747,999,13132,-.65749E-4,-.878E-5,0
STARLINK-5580,2023-028H,2025-07-20T22:17:48.150528,14.98328557,.000284,70.0011,108.8494,268.9106,91.1728,0,U,55748,999,13132,-.61717E-5,-.167E-5,0
STARLINK-5573,2023-028K,2025-07-21T03:00:11.206080,14.98322248,.0002963,70.0009,108.3300,261.5900,98.4923,0,U,55750,999,13135,-.96172E-4,-.124E-4,0
STARLINK-5577,2023-028L,2025-07-20T22:29:49.529184,14.98322688,.0002701,70.0005,108.8788,267.4779,92.6070,0,U,55751,999,13132,.54968E-4,.563E-5,0
STARLINK-5613,2023-028M,2025-07-21T10:24:47.785824,14.98330526,.0002854,70.0005,107.3999,263.5832,96.5002,0,U,55752,999,13140,.11888E-4,.49E-6,0
STARLINK-5617,2023-028N,2025-07-21T10:49:04.577952,14.98331341,.0002722,70.0006,107.4613,268.1501,91.9346,0,U,55753,999,13140,.18711E-5,-.71E-6,0
STARLINK-5612,2023-028P,2025-07-21T04:12:16.864416,14.98331686,.0003064,70.0007,108.1028,267.0790,93.0019,0,U,55754,999,13136,.86562E-5,.1E-6,0
STARLINK-5619,2023-028Q,2025-07-21T03:54:29.153088,14.98330480,.0002784,70.0004,108.0514,271.0319,89.0521,0,U,55755,999,13136,-.92431E-6,-.104E-5,0
STARLINK-5614,2023-028R,2025-07-20T22:59:50.067168,14.98330704,.0002773,70.0006,108.5476,270.4903,89.5938,0,U,55756,999,13133,.30466E-5,-.57E-6,0
STARLINK-5544,2023-028S,2025-07-21T10:42:49.680576,14.98331735,.0002586,70.0005,107.4443,271.1183,88.9680,0,U,55757,999,13140,.11405E-4,.43E-6,0
STARLINK-5072,2023-028T,2025-07-21T02:30:08.307648,14.98326311,.0003132,70.0000,108.2553,273.2891,86.7909,0,U,55758,999,13135,-.32405E-4,-.48E-5,0
STARLINK-5532,2023-028V,2025-07-21T03:42:13.483872,14.98330688,.0002856,70.0000,108.0292,267.9733,92.1099,0,U,55760,999,13135,.80691E-4,.87E-5,0
STARLINK-5611,2023-028W,2025-07-20T22:00:01.999584,14.98339318,.0002722,70.0021,89.0258,272.2806,359.0903,0,U,55761,999,13180,-.11561E-2,-.13863E-3,0
STARLINK-5603,2023-028X,2025-07-21T02:53:51.145440,14.98333079,.0002714,70.0001,88.4337,271.5513,88.5336,0,U,55762,999,13184,.43544E-4,.427E-5,0
STARLINK-5593,2023-028Y,2025-07-20T21:29:42.819936,14.98329288,.0002778,70.0003,108.7314,268.8789,91.2051,0,U,55763,999,13132,.1179E-4,.48E-6,0
STARLINK-5499,2023-028Z,2025-07-21T09:24:24.354720,14.98329714,.0002585,70.0002,87.7751,273.2203,86.8660,0,U,55764,999,13188,.13278E-4,.65E-6,0
STARLINK-5595,2023-028AA,2025-07-20T22:17:28.452192,14.98327794,.0003134,70.0001,88.9685,270.4022,89.6778,0,U,55765,999,13181,.47961E-4,.479E-5,0
STARLINK-5599,2023-028AB,2025-07-20T23:17:32.600544,14.98332394,.0002905,69.9999,88.7103,268.4557,91.6269,0,U,55766,999,13182,.70125E-5,-.9E-7,0
STARLINK-5606,2023-028AC,2025-07-21T09:36:25.521696,14.98330487,.0002991,69.9995,87.8051,270.8734,89.2082,0,U,55767,999,13187,-.17934E-4,-.307E-5,0
STARLINK-5584,2023-028AE,2025-07-20T20:17:17.950560,14.98331429,.0002056,69.9999,89.0768,270.9327,89.1597,0,U,55769,999,13180,.18323E-4,.126E-5,0
STARLINK-5557,2023-028AF,2025-07-20T23:23:33.549504,14.98330087,.0002746,70.0000,88.7253,268.8317,91.2527,0,U,55770,999,13182,-.10685E-4,-.22E-5,0
STARLINK-5591,2023-028AG,2025-07-20T23:11:31.937568,14.98331400,.0002969,70.0001,88.6955,269.1592,90.9227,0,U,55771,999,13182,.283E-4,.245E-5,0
STARLINK-5835,2023-028AH,2025-07-21T02:00:00.099072,14.98327262,.0002646,70.0000,88.3011,266.5713,93.5143,0,U,55772,999,13184,.33902E-4,.312E-5,0
STARLINK-5833,2023-028AJ,2025-07-21T02:47:50.838432,14.98330321,.0002721,70.0000,88.4161,268.5562,91.5286,0,U,55773,999,13184,.1278E-4,.6E-6,0
STARLINK-5812,2023-028AK,2025-07-21T10:18:28.127808,14.98340140,.0003122,70.0000,87.5020,268.0721,92.0081,0,U,55774,999,13189,.69261E-5,-.1E-6,0
STARLINK-5809,2023-028AL,2025-07-21T10:12:27.120960,14.98329632,.0002777,69.9999,87.4874,269.2975,90.7866,0,U,55775,999,13189,.19695E-4,.142E-5,0
STARLINK-5810,2023-028AM,2025-07-21T09:42:23.851008,14.98331184,.0003025,70.0000,87.4154,269.4590,90.6222,0,U,55776,999,13189,.12565E-4,.57E-6,0
STARLINK-5814,2023-028AN,2025-07-21T10:00:25.905600,14.98330009,.0002904,70.0000,87.4580,263.8123,96.2705,0,U,55777,999,13189,.10539E-4,.33E-6,0
STARLINK-5816,2023-028AP,2025-07-20T22:41:29.070240,14.98326364,.0002521,70.0002,88.6222,269.7843,90.3028,0,U,55778,999,13182,-.10377E-4,-.217E-5,0
STARLINK-5817,2023-028AQ,2025-07-20T21:59:05.068896,14.98329403,.0001861,69.9994,68.6396,300.1118,59.9856,0,U,55779,999,13231,.1683E-4,.108E-5,0
STARLINK-5819,2023-028AR,2025-07-21T09:48:24.559776,14.98330451,.0002783,70.0003,87.4301,269.8984,90.1856,0,U,55780,999,13189,-.48157E-5,-.15E-5,0
STARLINK-5820,2023-028AS,2025-07-21T02:05:46.374720,14.98323674,.0003016,69.9996,88.3480,267.4076,92.6738,0,U,55781,999,13184,-.22745E-3,-.2805E-4,0
STARLINK-5826,2023-028AT,2025-07-20T16:00:01.999584,14.98342368,.0003015,70.0022,69.6504,265.4484,211.5418,0,U,55782,999,13226,-.44082E-3,-.535E-4,0
STARLINK-5825,2023-028AU,2025-07-21T00:00:02.000160,14.98316690,.0002977,70.0022,68.8084,272.1031,203.2805,0,U,55783,999,13231,.26276E-2,.31389E-3,0
STARLINK-5797,2023-028AV,2025-07-21T08:42:14.552352,14.98333121,.0003128,70.0002,67.7949,269.8061,90.2740,0,U,55784,999,13237,-.33956E-4,-.498E-5,0
STARLINK-5818,2023-028AW,2025-07-21T09:00:02.344032,14.98331148,.0002744,69.9999,67.8380,264.7726,95.3120,0,U,55785,999,13236,.4937E-4,.496E-5,0
STARLINK-5823,2023-028AX,2025-07-21T08:42:00.098496,14.98330980,.0002675,69.9997,67.7938,270.3222,89.7631,0,U,55786,999,13236,-.94397E-5,-.206E-5,0
STARLINK-5811,2023-028AY,2025-07-21T08:54:01.827936,14.98329612,.0002834,70.0002,67.8238,269.1945,90.8890,0,U,55787,999,13236,.62186E-5,-.19E-6,0
STARLINK-5804,2023-028AZ,2025-07-21T08:48:01.005120,14.98331358,.0003041,70.0000,67.8094,266.6219,93.4592,0,U,55788,999,13236,.17958E-4,.121E-5,0
STARLINK-5815,2023-028BA,2025-07-21T08:11:55.637952,14.98337352,.0002631,70.0008,67.7194,268.9788,91.1070,0,U,55789,999,13236,.60703E-4,.632E-5,0
STARLINK-5813,2023-028BB,2025-07-21T08:18:12.109536,14.98329735,.0002923,69.9998,67.7366,269.3662,90.7162,0,U,55790,999,13236,-.11664E-4,-.232E-5,0
STARLINK-5807,2023-028BC,2025-07-20T22:59:11.536224,14.98332378,.0002684,69.9997,68.7895,269.8963,90.1888,0,U,55791,999,13231,.38845E-6,-.88E-6,0
STARLINK-5856,2023-037A,2025-07-20T23:12:53.038656,14.98332037,.0003082,70.0004,168.8614,265.2795,94.8013,0,U,55914,999,12946,-.1584E-5,-.112E-5,0
STARLINK-5859,2023-037B,2025-07-20T22:48:50.406624,14.98329089,.0003039,69.9998,168.8019,262.7314,97.3499,0,U,55915,999,12946,.58455E-4,.605E-5,0
STARLINK-5796,2023-037C,2025-07-20T23:06:52.150176,14.98331349,.0003845,70.0003,168.8461,262.2958,97.7765,0,U,55916,999,12877,.47447E-4,.473E-5,0
STARLINK-5855,2023-037D,2025-07-21T03:48:59.691744,15.56830365,.000985,69.9775,108.7471,136.1537,224.0436,0,U,55917,999,13062,.78661E-3,.56972E-3,0
STARLINK-5867,2023-037E,2025-07-21T08:37:39.690624,14.98333932,.0003464,70.0001,167.8214,264.6117,95.4647,0,U,55918,999,12917,.33697E-4,.309E-5,0
STARLINK-5871,2023-037F,2025-07-20T22:49:06.055392,14.98334162,.0003465,69.9997,168.8020,267.6362,92.4400,0,U,55919,999,12877,.63282E-4,.662E-5,0
STARLINK-5862,2023-037G,2025-07-20T22:54:33.013728,14.98329157,.000349,70.0002,148.9390,263.8790,96.1971,0,U,55920,999,12926,.14901E-3,.1685E-4,0
STARLINK-5861,2023-037H,2025-07-21T08:01:35.920128,14.98332444,.0003263,69.9998,167.7338,268.5303,91.5483,0,U,55921,999,12917,.55177E-4,.565E-5,0
STARLINK-5863,2023-037J,2025-07-21T08:07:36.452640,14.98333589,.0003616,69.9999,167.7482,264.4333,95.6414,0,U,55922,999,12917,.58708E-4,.608E-5,0
STARLINK-5854,2023-037K,2025-07-20T22:36:49.052160,14.98331422,.0003053,69.9998,168.7722,262.2105,97.8708,0,U,55923,999,12877,.4329E-4,.424E-5,0
STARLINK-5849,2023-037L,2025-07-21T06:49:11.305632,14.98335080,.0003493,70.0006,148.0815,269.3167,90.7592,0,U,55924,999,12965,-.82899E-5,-.192E-5,0
STARLINK-5922,2023-037M,2025-07-21T04:43:21.063648,14.98325511,.0003151,69.9999,168.0552,266.2539,93.8260,0,U,55925,999,12915,.98723E-4,.1085E-4,0
STARLINK-5921,2023-037N,2025-07-21T06:37:10.041888,14.98330742,.0003314,70.0006,148.0539,262.4916,97.5867,0,U,55926,999,12965,.26479E-4,.223E-5,0
STARLINK-5919,2023-037P,2025-07-21T07:43:48.659808,14.98333615,.0003173,70.0004,167.6903,266.2544,93.8253,0,U,55927,999,12917,-.32675E-4,-.483E-5,0
STARLINK-5930,2023-037Q,2025-07-21T04:25:17.899680,14.98331788,.0002944,70.0004,168.0101,269.2950,90.7871,0,U,55928,999,12915,-.41943E-5,-.143E-5,0
STARLINK-5896,2023-037S,2025-07-21T02:42:49.481280,14.98329559,.0003141,70.0002,148.2907,264.6023,95.4778,0,U,55930,999,12963,-.12551E-4,-.243E-5,0
STARLINK-5897,2023-037T,2025-07-21T07:31:32.784960,14.98332523,.000324,70.0003,167.6591,268.8399,91.2389,0,U,55931,999,12917,.26478E-4,.223E-5,0
STARLINK-5848,2023-037U,2025-07-20T22:30:07.630848,14.98327930,.0002905,70.0004,128.5960,268.4775,91.6051,0,U,55932,999,12976,.53603E-4,.547E-5,0
STARLINK-5852,2023-037V,2025-07-21T06:31:08.743872,14.98337159,.0003317,70.0005,148.0412,263.6990,96.3792,0,U,55933,999,12965,.9832E-4,.1081E-4,0
STARLINK-5927,2023-037W,2025-07-21T05:55:19.758144,14.98331120,.0003365,70.0004,147.9509,264.4309,95.6466,0,U,55934,999,12965,.40975E-4,.396E-5,0
STARLINK-5920,2023-037X,2025-07-21T06:25:08.748768,14.98332154,.0003018,70.0006,148.0242,269.4918,90.5895,0,U,55935,999,12965,.38359E-4,.365E-5,0
STARLINK-5882,2023-037Y,2025-07-20T22:36:08.229024,14.98329242,.0002996,70.0001,128.6110,268.0971,91.9845,0,U,55936,999,12976,.50131E-4,.505E-5,0
STARLINK-5913,2023-037Z,2025-07-21T06:19:09.235776,14.98321810,.000317,70.0003,148.0095,269.1011,90.9785,0,U,55937,999,12965,.45799E-4,.453E-5,0
STARLINK-5909,2023-037AA,2025-07-21T06:13:07.943808,14.98326675,.0003,70.0005,147.9944,270.0363,90.0452,0,U,55938,999,12965,.37732E-5,-.48E-6,0
STARLINK-5918,2023-037AB,2025-07-21T06:01:06.286080,14.98330122,.0002665,70.0004,147.9652,269.4816,90.6037,0,U,55939,999,12965,.19836E-4,.144E-5,0
STARLINK-5864,2023-037AC,2025-07-20T22:06:26.905536,14.98326703,.000305,70.0001,148.8213,269.4519,90.6291,0,U,55940,999,12926,.28351E-5,-.59E-6,0
STARLINK-5914,2023-037AD,2025-07-21T06:43:10.815456,14.98331547,.0003215,70.0006,148.0683,265.8920,94.1872,0,U,55941,999,12965,.30204E-4,.267E-5,0
STARLINK-5917,2023-037AE,2025-07-20T23:06:30.748896,14.98329646,.0002956,70.0004,148.5640,268.9707,91.1114,0,U,55942,999,12927,-.98864E-5,-.211E-5,0
STARLINK-5932,2023-037AF,2025-07-21T07:19:13.108512,14.98338143,.0003589,69.9999,147.7424,259.7757,100.2998,0,U,55943,999,12966,.14918E-3,.1688E-4,0
STARLINK-5926,2023-037AG,2025-07-21T05:37:04.591488,14.98316467,.0003146,70.0000,147.9052,274.5003,85.5797,0,U,55944,999,12965,.9E-4,.981E-5,0
STARLINK-5925,2023-037AH,2025-07-20T21:48:37.714176,14.98356804,.000393,70.0008,148.7773,258.9124,101.1593,0,U,55945,999,12926,.34944E-3,.4082E-4,0
STARLINK-5857,2023-037AJ,2025-07-21T05:49:05.375712,14.98339108,.0002859,70.0002,147.9350,267.5603,92.5228,0,U,55946,999,12965,.98535E-4,.1083E-4,0
STARLINK-5851,2023-037AK,2025-07-20T23:00:44.515584,14.98330398,.0003124,70.0004,148.5499,264.6166,95.4636,0,U,55947,999,12927,-.81489E-5,-.19E-5,0
STARLINK-5900,2023-037AL,2025-07-20T22:06:07.301376,14.98328434,.0003092,70.0007,128.9429,264.7654,95.3152,0,U,55948,999,12975,.2164E-4,.165E-5,0
STARLINK-5899,2023-037AM,2025-07-20T22:18:08.724096,14.98325062,.0002885,70.0004,128.9712,269.3108,90.7721,0,U,55949,999,12975,.44495E-4,.438E-5,0
STARLINK-5911,2023-037AN,2025-07-20T22:00:06.691968,14.98329233,.0003028,70.0008,128.9273,262.2735,97.8080,0,U,55950,999,12975,.54542E-5,-.28E-6,0
STARLINK-5908,2023-037AP,2025-07-20T23:00:30.281184,14.98326911,.0003156,70.0000,148.5488,267.2676,92.8122,0,U,55951,999,12927,.5904E-5,-.23E-6,0
STARLINK-5893,2023-037AQ,2025-07-21T04:30:53.641440,14.98331413,.0003124,70.0007,128.2705,264.2502,95.8301,0,U,55952,999,13013,.28476E-4,.247E-5,0
STARLINK-5892,2023-037AS,2025-07-21T05:24:42.695424,14.98334030,.0003105,70.0008,127.9975,263.2578,96.8228,0,U,55954,999,13014,.76425E-4,.819E-5,0
STARLINK-5878,2023-037AT,2025-07-20T21:48:05.499936,14.98329528,.0002803,70.0014,128.8974,273.1804,86.9034,0,U,55955,999,12975,.20464E-4,.151E-5,0
STARLINK-5883,2023-037AU,2025-07-20T22:48:09.422784,14.98331162,.0003138,70.0008,128.6410,268.2917,91.7882,0,U,55956,999,12976,.18344E-4,.126E-5,0
STARLINK-5884,2023-037AV,2025-07-20T21:56:29.705280,14.96449373,.0007892,70.0035,128.9159,36.5770,323.5925,0,U,55957,999,12975,-.21541E-1,-.237027E-2,0
STARLINK-5928,2023-037AW,2025-07-21T02:30:29.574144,14.98336884,.0003042,70.0008,128.3788,274.8102,85.2710,0,U,55958,999,13012,.12893E-3,.1446E-4,0
STARLINK-5929,2023-037AX,2025-07-21T02:24:28.171584,14.98329702,.0002895,70.0011,128.3641,270.1606,89.9221,0,U,55959,999,13012,.22219E-4,.172E-5,0
STARLINK-5938,2023-037AY,2025-07-21T02:42:43.663968,14.98332422,.0002642,70.0012,128.3901,266.3290,93.7567,0,U,55960,999,13012,.20849E-3,.2396E-4,0
STARLINK-5933,2023-037AZ,2025-07-20T22:54:12.205152,14.98306643,.0003231,70.0008,128.6561,267.7039,92.3750,0,U,55961,999,12976,-.20752E-3,-.2567E-4,0
STARLINK-5906,2023-037BA,2025-07-20T22:12:07.973856,14.98320535,.0003004,70.0003,128.9509,269.2878,90.7937,0,U,55962,999,12975,.13868E-3,.1562E-4,0
STARLINK-5924,2023-037BB,2025-07-21T05:30:43.739424,14.98330579,.0002901,70.0012,128.0130,269.2662,90.8164,0,U,55963,999,13014,.34643E-5,-.52E-6,0
STARLINK-5895,2023-037BC,2025-07-21T04:47:29.627808,14.98465946,.00031,70.0002,128.2400,254.9774,105.1043,0,U,55964,999,13013,.23511E-3,.2723E-4,0
